Phone1	Phone2	Surprisal
a	a	0.298
a	ɛ_w̃	3.738
a	ɛ	3.77
a	ɔ	4.708
a_d̥	u_d̥	0.0
a_k	ɔ_k	0.0
a_s	ɔ_s	0.0
a_ʋ	ɔ_v	0.0
aː	-	0.0
aː_ʋ	a_v	0.0
b	b	0.0
b̥	b̥	0.0
c	ʨ	0.09
c	-	4.053
d	d	0.0
d̥	d̥	0.0
e	-	0.0
eː	u	0.0
f	p	0.0
i	ɨ	0.668
i	i	1.433
i_r	ɛ_r	0.0
iː	ɨ	0.29
iː	i	2.459
j	j	0.0
k	k	0.0
l	l	0.714
l	w	1.358
l̩	w	0.0
m	m	0.0
n	n	0.0
p	p	0.535
p	p_j	1.689
r	r	0.301
r	ʐ	3.407
r	ʐ̊	3.409
r_ɛ	ʐ_ɛ	0.0
r̩	r	0.759
r̩	ɛ_r	1.29
r̩ː	a_r	0.0
s	s	0.7
s	ɕ	1.379
s_a	s_a	0.0
t	t	0.0
u	u	0.893
u	w̃	2.7
u	ɔ_m	2.7
u	ɛ_ŋ	2.7
uː	ɔ	0.737
uː	u	1.322
v	v	0.0
x	x	0.322
x	ɡ̊	2.32
z	z	0.648
z	ʑ	1.467
z̥	z̥	0.0
æ	ɛ	1.0
æ	ɛ_ɲ	1.0
ɔ	ɔ	0.592
ɔ	u	2.554
ɔ	-	2.59
ɛ	ɛ	0.581
ɛ	a	2.77
ɛ	ɔ	2.864
ɛ	-	4.392
ɛ_s	ɛ_ɕ	0.0
ɟ	ʥ	0.0
ɟ̊	ʈ͡ʂ	0.0
ɡ̊	z̥_ɡ̊	0.0
ɦ	ɡ	0.194
ɦ	ɡ_j	2.99
ɪ̯a	-	0.0
ɪ̯ɛ	ɛ	0.874
ɪ̯ɛ	j_a	1.138
ɫ	w	0.149
ɫ	-	3.347
ɫ̩	w	0.0
ɲ	ɲ	0.0
ʃ	ʂ	0.0
ʊ̯ɔ	ɔ	0.625
ʊ̯ɔ	u	1.508
ʋ	v	1.082
ʋ	v_j	1.269
ʋ	f_j	4.121
ʋ	f	4.172
ʋ_ɔ	v_ɔ	0.0
ʎ	l	0.0
ʒ	ʐ	0.0
ʒ̊	ʐ̊	0.0
ʦ	ʦ	0.0
ʧ	ʈ͡ʂ	0.0
